,timestamp,High
500,2006-01-01,48.20000076293945
501,2006-01-02,48.20000076293945
502,2006-01-03,47.849998474121094
503,2006-01-04,47.72999954223633
504,2006-01-05,48.20000076293945
505,2006-01-06,48.58000183105469
506,2006-01-07,48.58000183105469
507,2006-01-08,48.58000183105469
508,2006-01-09,47.099998474121094
509,2006-01-10,46.75
510,2006-01-11,45.70000076293945
511,2006-01-12,45.09000015258789
512,2006-01-13,44.849998474121094
513,2006-01-14,44.849998474121094
514,2006-01-15,44.849998474121094
515,2006-01-16,44.849998474121094
516,2006-01-17,44.31999969482422
517,2006-01-18,44.59000015258789
518,2006-01-19,45.2400016784668
519,2006-01-20,44.36000061035156
520,2006-01-21,44.36000061035156
521,2006-01-22,44.36000061035156
522,2006-01-23,44.75
523,2006-01-24,44.43000030517578
524,2006-01-25,44.47000122070313
525,2006-01-26,44.77999877929688
526,2006-01-27,45.22000122070313
527,2006-01-28,45.22000122070313
528,2006-01-29,45.22000122070313
529,2006-01-30,45.97000122070313
530,2006-01-31,45.209999084472656
531,2006-02-01,44.68999862670898
532,2006-02-02,44.040000915527344
533,2006-02-03,38.5
534,2006-02-04,38.5
535,2006-02-05,38.5
536,2006-02-06,38.34000015258789
537,2006-02-07,38.20000076293945
538,2006-02-08,38.38999938964844
539,2006-02-09,39.0
540,2006-02-10,38.52000045776367
541,2006-02-11,38.52000045776367
542,2006-02-12,38.52000045776367
543,2006-02-13,38.41999816894531
544,2006-02-14,38.4900016784668
545,2006-02-15,39.27999877929688
546,2006-02-16,40.0
547,2006-02-17,39.38000106811523
548,2006-02-18,39.38000106811523
549,2006-02-19,39.38000106811523
550,2006-02-20,39.38000106811523
551,2006-02-21,39.11000061035156
552,2006-02-22,39.099998474121094
553,2006-02-23,38.75
554,2006-02-24,38.40999984741211
555,2006-02-25,38.40999984741211
556,2006-02-26,38.40999984741211
557,2006-02-27,38.77999877929688
558,2006-02-28,38.09000015258789
559,2006-03-01,37.68999862670898
560,2006-03-02,37.0
561,2006-03-03,37.83000183105469
562,2006-03-04,37.83000183105469
563,2006-03-05,37.83000183105469
564,2006-03-06,37.58000183105469
565,2006-03-07,37.41999816894531
566,2006-03-08,37.47000122070313
567,2006-03-09,36.959999084472656
568,2006-03-10,36.5
569,2006-03-11,36.5
570,2006-03-12,36.5
571,2006-03-13,36.63000106811523
572,2006-03-14,37.0
573,2006-03-15,37.0
574,2006-03-16,37.38999938964844
575,2006-03-17,36.97999954223633
576,2006-03-18,36.97999954223633
577,2006-03-19,36.97999954223633
578,2006-03-20,37.27000045776367
579,2006-03-21,36.72999954223633
580,2006-03-22,36.540000915527344
581,2006-03-23,36.34000015258789
582,2006-03-24,36.11999893188477
583,2006-03-25,36.11999893188477
584,2006-03-26,36.11999893188477
585,2006-03-27,35.65999984741211
586,2006-03-28,36.02000045776367
587,2006-03-29,36.810001373291016
588,2006-03-30,36.900001525878906
589,2006-03-31,36.77000045776367
590,2006-04-01,36.77000045776367
591,2006-04-02,36.77000045776367
592,2006-04-03,37.33000183105469
593,2006-04-04,37.099998474121094
594,2006-04-05,37.34000015258789
595,2006-04-06,38.84000015258789
596,2006-04-07,38.66999816894531
597,2006-04-08,38.66999816894531
598,2006-04-09,38.66999816894531
599,2006-04-10,37.27999877929688
600,2006-04-11,36.75
601,2006-04-12,36.43999862670898
602,2006-04-13,36.72000122070313
603,2006-04-14,36.72000122070313
604,2006-04-15,36.72000122070313
605,2006-04-16,36.72000122070313
606,2006-04-17,36.61999893188477
607,2006-04-18,36.45000076293945
608,2006-04-19,36.959999084472656
609,2006-04-20,37.20000076293945
610,2006-04-21,36.77999877929688
611,2006-04-22,36.77999877929688
612,2006-04-23,36.77999877929688
613,2006-04-24,36.11999893188477
614,2006-04-25,35.77000045776367
615,2006-04-26,36.349998474121094
616,2006-04-27,35.86999893188477
617,2006-04-28,35.88999938964844
618,2006-04-29,35.88999938964844
619,2006-04-30,35.88999938964844
620,2006-05-01,35.56999969482422
621,2006-05-02,34.939998626708984
622,2006-05-03,34.389999389648445
623,2006-05-04,34.720001220703125
624,2006-05-05,35.040000915527344
625,2006-05-06,35.040000915527344
626,2006-05-07,35.040000915527344
627,2006-05-08,35.310001373291016
628,2006-05-09,35.2599983215332
629,2006-05-10,35.0
630,2006-05-11,34.150001525878906
631,2006-05-12,33.779998779296875
632,2006-05-13,33.779998779296875
633,2006-05-14,33.779998779296875
634,2006-05-15,32.84999847412109
635,2006-05-16,33.02000045776367
636,2006-05-17,32.700000762939446
637,2006-05-18,33.639999389648445
638,2006-05-19,34.0
639,2006-05-20,34.0
640,2006-05-21,34.0
641,2006-05-22,34.990001678466804
642,2006-05-23,36.0
643,2006-05-24,35.22999954223633
644,2006-05-25,35.689998626708984
645,2006-05-26,36.5
646,2006-05-27,36.5
647,2006-05-28,36.5
648,2006-05-29,36.5
649,2006-05-30,35.75
650,2006-05-31,34.939998626708984
651,2006-06-01,35.45000076293945
652,2006-06-02,35.220001220703125
653,2006-06-03,35.220001220703125
654,2006-06-04,35.220001220703125
655,2006-06-05,34.540000915527344
656,2006-06-06,33.799999237060554
657,2006-06-07,34.540000915527344
658,2006-06-08,34.060001373291016
659,2006-06-09,34.34999847412109
660,2006-06-10,34.34999847412109
661,2006-06-11,34.34999847412109
662,2006-06-12,34.450000762939446
663,2006-06-13,34.169998168945305
664,2006-06-14,33.990001678466804
665,2006-06-15,35.169998168945305
666,2006-06-16,35.2599983215332
667,2006-06-17,35.2599983215332
668,2006-06-18,35.2599983215332
669,2006-06-19,35.47999954223633
670,2006-06-20,35.650001525878906
671,2006-06-21,37.04999923706055
672,2006-06-22,36.849998474121094
673,2006-06-23,36.650001525878906
674,2006-06-24,36.650001525878906
675,2006-06-25,36.650001525878906
676,2006-06-26,37.16999816894531
677,2006-06-27,37.5
678,2006-06-28,37.11000061035156
679,2006-06-29,38.56999969482422
680,2006-06-30,38.84000015258789
681,2006-07-01,38.84000015258789
682,2006-07-02,38.84000015258789
683,2006-07-03,38.61999893188477
684,2006-07-04,38.61999893188477
685,2006-07-05,38.43000030517578
686,2006-07-06,37.7400016784668
687,2006-07-07,37.27999877929688
688,2006-07-08,37.27999877929688
689,2006-07-09,37.27999877929688
690,2006-07-10,36.70000076293945
691,2006-07-11,35.91999816894531
692,2006-07-12,35.900001525878906
693,2006-07-13,34.630001068115234
